lat,lon,sst,sst_std,mask,x,y,learned_pred,learned_var,guessed_pred,guessed_var
48.14,-4.94,,,1.0,-0.9795810257601733,5.527356546638791,-0.099295355,0.31158876,-0.04246604,0.06353474
48.14,-4.92,,,1.0,-0.9781058556105467,5.5269581161994,-0.118465886,0.31628883,-0.060278893,0.06659877
48.14,-4.9,,,1.0,-0.9766306538753216,5.526560111315873,-0.13676564,0.3211658,-0.07723803,0.06932485
48.14,-4.88,,,1.0,-0.9751554206114024,5.526162531911991,-0.15413341,0.32624888,-0.09332309,0.071606636
48.14,-4.84,,,1.0,-0.9722048597246974,5.525368649238622,-0.18615022,0.33689117,-0.1229117,0.077962995
48.14,-4.82,,,1.0,-0.9707295322153208,5.5249723458170426,-0.20078623,0.34245116,-0.13640197,0.08113921
48.14,-4.8,,,1.0,-0.9692541734040704,5.524576467570918,-0.21451318,0.3481605,-0.14904028,0.08425462
48.14,-4.78,,,1.0,-0.9677787833474506,5.524181014424375,-0.22733639,0.35400623,-0.16082932,0.08815324
48.14,-4.76,,,1.0,-0.9663033621018896,5.5237859863016086,-0.23926656,0.35997623,-0.17178413,0.09175074
48.14,-4.7400002,,,1.0,-0.9648279097237348,5.523391383126883,-0.25030032,0.36607146,-0.18189718,0.0957917
48.14,-4.7200003,,,1.0,-0.9633524262692558,5.522997204824535,-0.26046032,0.37226754,-0.19120346,0.09997976
48.14,-4.7000003,,,1.0,-0.9618769117946404,5.522603451318963,-0.26974738,0.37856877,-0.19969985,0.10383642
48.14,-4.6800003,,,1.0,-0.9604013663560022,5.522210122534642,-0.27817535,0.38496578,-0.20740807,0.10843933
48.14,-4.6600003,,,1.0,-0.9589257900093716,5.521817218396117,-0.28577384,0.39143085,-0.21434051,0.11263883
48.14,-4.6400003,,,1.0,-0.9574501828107028,5.521424738827993,-0.2925496,0.39797115,-0.22051664,0.11765456
48.14,-4.6200004,,,1.0,-0.9559745448158709,5.521032683754957,-0.29852048,0.40456414,-0.22594976,0.122394085
48.14,-4.6000004,,,1.0,-0.9544988760806724,5.5206410531017545,-0.30369714,0.41121984,-0.23066024,0.12753224
48.14,-4.5800004,,,1.0,-0.953023176660825,5.5202498467932095,-0.30812374,0.41789925,-0.234672,0.13268626
48.14,-4.56,,,1.0,-0.9515474114274248,5.519859055442289,-0.31178573,0.4246294,-0.2379912,0.13806987
48.14,-4.54,,,1.0,-0.950071650804394,5.519468697607906,-0.31473878,0.43137062,-0.24065152,0.14319026
48.14,-4.52,,,1.0,-0.9485958596634,5.519078763893057,-0.31698534,0.4381286,-0.24267069,0.14918816
48.14,-4.5,,,1.0,-0.9471200380598496,5.518689254222835,-0.31855282,0.44489402,-0.2440655,0.15556061
48.14,-4.48,,,1.0,-0.9456441860490704,5.518300168522412,-0.31947678,0.45163512,-0.24486165,0.16032922
48.14,-4.46,,,1.0,-0.9441683036863124,5.517911506717024,-0.31976053,0.45838654,-0.24507463,0.16697073
48.14,-4.44,,,1.0,-0.9426923910267484,5.517523268731982,-0.31944203,0.46510804,-0.24474297,0.17223191
48.14,-4.42,,,1.0,-0.9412164481254722,5.517135454492659,-0.31854764,0.471794,-0.24386711,0.17902291
48.14,-4.4,,,1.0,-0.9397404750375008,5.516748063924505,-0.31709066,0.47845292,-0.24247938,0.18454659
48.14,-4.38,,,1.0,-0.9382644718177748,5.516361096953034,-0.3150999,0.48506796,-0.24060015,0.1918757
48.14,-4.34,,,1.0,-0.9353123752024302,5.515588433502565,-0.3096418,0.4981134,-0.23544423,0.2041899
48.14,-4.32,,,1.0,-0.933836281916305,5.51520273687495,-0.30620763,0.50455284,-0.23221225,0.21007419
48.14,-4.3,,,1.0,-0.932360158717412,5.514817463546784,-0.30234116,0.510915,-0.22857201,0.21756649
48.16,-10.0,,,1.0,-1.3508537676681327,5.644241973164258,0.22983709,0.5582692,0.23235361,0.09329486
48.16,-9.9800005,,,1.0,-1.3493893554423202,5.643733330406214,0.23655327,0.54904836,0.23989655,0.087435484
48.16,-9.96,,,1.0,-1.3479248244232604,5.643225110248233,0.24342027,0.5398977,0.24762525,0.081943035
48.16,-9.94,,,1.0,-1.3464602445206182,5.642717336863181,0.25044233,0.53082514,0.25553927,0.0768075
48.16,-9.92,,,1.0,-1.3449956856532814,5.642210034338773,0.25760788,0.521838,0.26363006,0.072021246
48.16,-9.9,,,1.0,-1.3435310082268386,5.641703154201425,0.26492602,0.51293623,0.27189264,0.067573905
48.16,-9.88,,,1.0,-1.3420663520007805,5.641196744697703,0.27238214,0.50414515,0.28033105,0.06345844
48.16,-9.86,,,1.0,-1.3406015773712012,5.640690757439314,0.27997908,0.4954601,0.28893638,0.05967605
48.16,-9.84,,,1.0,-1.3391368241066468,5.640185240587792,0.28771073,0.48688555,0.2977011,0.056194663
48.16,-9.82,,,1.0,-1.337671952593746,5.639680145840088,0.2955738,0.47843176,0.306627,0.053020954
48.16,-9.78,,,1.0,-1.334742134532823,5.638671318667923,0.3116603,0.46191472,0.324915,0.04752791
48.16,-9.76,,,1.0,-1.333277188148565,5.638167586017208,0.31986886,0.4538679,0.33426774,0.045176983
48.16,-9.74,,,1.0,-1.3318121238250908,5.637664275187943,0.3281851,0.445962,0.34373784,0.043090224
48.16,-9.72,,,1.0,-1.3303470813579397,5.637161434086782,0.3365885,0.43820524,0.35333106,0.041216373
48.16,-9.7,,,1.0,-1.3288819211055265,5.636659014666218,0.3450754,0.43060035,0.36302546,0.039571524
48.16,-9.68,,,1.0,-1.3274167828723298,5.636157064748012,0.35364756,0.4231602,0.37281325,0.038143396
48.16,-9.66,,,1.0,-1.3259515270074218,5.635655536369765,0.3622788,0.41588098,0.38268775,0.036907077
48.16,-9.64,,,1.0,-1.324486293324191,5.635154477268385,0.37097082,0.40876484,0.39263287,0.035850763
48.16,-9.62,,,1.0,-1.3230209421623946,5.634653839566548,0.37970024,0.40181065,0.4026371,0.03498125
48.16,-9.6,,,1.0,-1.3215556133443012,5.634153670916342,0.38847,0.3950318,0.4126907,0.03429854
48.16,-9.58,,,1.0,-1.3200901672003866,5.633653923525486,0.39726275,0.38842303,0.42277753,0.033738017
48.16,-9.56,,,1.0,-1.3186247435617673,5.633154644961278,0.40607208,0.38198876,0.43288758,0.033386707
48.16,-9.54,,,1.0,-1.317159202749668,5.6326557875164465,0.41487992,0.3757258,0.44300783,0.03310001
48.16,-9.52,,,1.0,-1.3156936846040252,5.632157398673539,0.42368123,0.369644,0.45311987,0.03297615
48.16,-9.5,,,1.0,-1.3142280494368432,5.631659430810253,0.43246946,0.3637284,0.46321627,0.03301382
48.16,-9.4800005,,,1.0,-1.312762437096847,5.631161931324424,0.44122848,0.35798872,0.47327957,0.03307545
48.16,-9.46,,,1.0,-1.3112967078868518,5.630664852678685,0.4499436,0.35241443,0.48330626,0.03324175
48.16,-9.440001,,,1.0,-1.3098310016643429,5.630168242186192,0.4586215,0.34702355,0.49327275,0.03354764
48.16,-9.42,,,1.0,-1.308365178722974,5.62967205239448,0.46723148,0.34179658,0.5031704,0.033994198
48.16,-9.4,,,1.0,-1.3068993090313368,5.629176306904203,0.47577477,0.33673155,0.51298916,0.03442979
48.16,-9.38,,,1.0,-1.3054334625668331,5.628681029231333,0.48425087,0.33182895,0.5227104,0.035002947
48.16,-9.36,,,1.0,-1.3039674996094357,5.628186172050697,0.49264944,0.32710022,0.5323372,0.035610437
48.16,-9.34,,,1.0,-1.3025015600384011,5.627691782463899,0.5009547,0.32251906,0.5418412,0.036385655
48.16,-9.28,,,1.0,-1.2981033231943748,5.626211229719966,0.52527934,0.3096813,0.5695809,0.038695216
48.16,-9.24,,,1.0,-1.2951709574345664,5.625226420795909,0.5409619,0.301826,0.58733594,0.04046166
48.16,-9.22,,,1.0,-1.2937047403943331,5.624734693296888,0.5486374,0.29809886,0.59597605,0.041206002
48.16,-9.18,,,1.0,-1.2907720985434985,5.6237525448781405,0.56362796,0.2910121,0.6127428,0.04327607
48.16,-9.14,,,1.0,-1.2878392733955517,5.622772169242853,0.57815266,0.28437555,0.62881124,0.04491353
48.16,-9.08,,,1.0,-1.2834396583593677,5.621304916540409,0.59905756,0.27517086,0.6515556,0.047649264
48.16,-9.04,,,1.0,-1.2805063776322163,5.620328969738987,0.61242175,0.26948076,0.6658061,0.04947388
48.16,-9.02,,,1.0,-1.2790397042621566,5.619841671847143,0.618936,0.2667588,0.67266434,0.050131083
48.16,-9.0,,,1.0,-1.277572915736284,5.619354793206858,0.62534255,0.26410013,0.67933977,0.050908923
48.16,-8.9800005,,,1.0,-1.2761061520107533,5.618868380159952,0.6316485,0.2615031,0.68583924,0.051563382
48.16,-8.96,,,1.0,-1.2746392732760128,5.618382386227881,0.63785124,0.2589687,0.6921707,0.052098513
48.16,-8.940001,,,1.0,-1.273172419496618,5.617896857668218,0.6439499,0.25649905,0.69832855,0.05262935
48.16,-8.92,,,1.0,-1.2717054508542287,5.617411748086895,0.6499577,0.2540816,0.7043197,0.05320227
48.16,-8.9,,,1.0,-1.2702384373696505,5.616927080557588,0.6558762,0.251715,0.7101623,0.05352354
48.16,-8.88,,,1.0,-1.2687714490721442,5.616442878069716,0.66170096,0.24939418,0.7158387,0.05378461
48.16,-8.86,,,1.0,-1.2673043461302362,5.615959094355868,0.66745365,0.2471075,0.72136885,0.05396509
48.16,-8.84,,,1.0,-1.2658372685293622,5.61547577546314,0.6731227,0.24487066,0.7267616,0.05478263
48.16,-8.82,,,1.0,-1.2643700764293315,5.61499287520851,0.6787163,0.24267286,0.73201245,0.05447018
48.16,-8.8,,,1.0,-1.2629029098238824,5.614510439554946,0.68423927,0.24051964,0.7371381,0.05416417
48.16,-8.78,,,1.0,-1.2614356288641349,5.614028422403782,0.68970174,0.23839283,0.7421491,0.05431187
48.16,-8.76,,,1.0,-1.2599683735521,5.613546869633895,0.695102,0.23630941,0.7470351,0.05396819
48.16,-8.74,,,1.0,-1.2585010040302396,5.61306573523094,0.7004522,0.2342537,0.7518314,0.053900838
48.16,-8.72,,,1.0,-1.257033660308812,5.612585064989733,0.7057526,0.23223579,0.7565238,0.05365324
48.16,-8.7,,,1.0,-1.255566202521646,5.6121048129802205,0.71101975,0.23024309,0.76112974,0.052906513
48.16,-8.68,,,1.0,-1.254098770687219,5.611625024913192,0.716245,0.22829348,0.76566046,0.05247307
48.16,-8.66,,,1.0,-1.2526312249307592,5.61114565494285,0.7214364,0.22638673,0.7701254,0.05176592
48.16,-8.64,,,1.0,-1.2511637052789326,5.610666748695991,0.7266064,0.22451025,0.7745359,0.051642537
48.16,-8.62,,,1.0,-1.2496960718483945,5.610188260411043,0.7317708,0.22266519,0.7788981,0.050667882
48.16,-8.6,,,1.0,-1.248228464673974,5.60971023563084,0.7369177,0.22086406,0.7832187,0.05007708
48.16,-8.58,,,1.0,-1.2467607438637809,5.609232628677999,0.7420471,0.21912026,0.7875144,0.049194336
48.16,-8.56,,,1.0,-1.2452930494607788,5.608755485011438,0.7471914,0.2174092,0.79179037,0.04831624
48.16,-8.54,,,1.0,-1.2438252415645634,5.608278759037922,0.75234723,0.21574652,0.79605895,0.047228575
48.16,-8.52,,,1.0,-1.2423574602262044,5.607802496132475,0.7575073,0.21414077,0.80032706,0.046663046
48.16,-8.5,,,1.0,-1.2408895655368075,5.607326650785992,0.7626872,0.21259165,0.8046118,0.045321226
48.16,-8.4800005,,,1.0,-1.2394216975555268,5.606851268289638,0.7678935,0.21110141,0.80891156,0.044097543
48.16,-8.46,,,1.0,-1.2379537163650054,5.606376303218395,0.7731393,0.20966518,0.8132384,0.04309106
48.16,-8.440001,,,1.0,-1.2364857620324488,5.6059018007796055,0.7784113,0.20830357,0.81759524,0.041968584
48.16,-8.42,,,1.0,-1.2350176946320712,5.605427715632308,0.7837131,0.20702004,0.8219988,0.041208267
48.16,-8.4,,,1.0,-1.2335495842347215,5.604954070325888,0.78906417,0.2058078,0.826453,0.040295362
48.16,-8.38,,,1.0,-1.2320815009193542,5.6044808873259075,0.7944577,0.20467591,0.8309602,0.03859973
48.16,-8.36,,,1.0,-1.230613304747585,5.604008121417422,0.7998936,0.20363206,0.83552057,0.038601995
48.16,-8.34,,,1.0,-1.2291451358066343,5.603535817598365,0.80537647,0.20267874,0.8401396,0.037612796
48.16,-8.32,,,1.0,-1.2276768541497578,5.6030639307377665,0.8108983,0.20182234,0.8448278,0.03588164
48.16,-8.3,,,1.0,-1.2262085998721322,5.602592505749856,0.8164776,0.20106018,0.8495803,0.035766363
48.16,-8.28,,,1.0,-1.2247402330186812,5.6021214975876,0.82208747,0.20040762,0.8544019,0.034718275
48.16,-8.26,,,1.0,-1.2232718936925078,5.601650951081554,0.8277475,0.19986206,0.8592928,0.033712387
48.16,-8.24,,,1.0,-1.2218034419302342,5.601180821268596,0.83344626,0.19942993,0.8642537,0.03262782
48.16,-8.2,,,1.0,-1.218866481458747,5.600241901083435,0.84494734,0.19892335,0.87438005,0.030948877
48.16,-8.14,,,1.0,-1.2144607594261934,5.598836823184703,0.8624057,0.19913387,0.89006835,0.029307246
48.16,-8.06,,,1.0,-1.2085858291919709,5.596969511054586,0.8859556,0.2013464,0.91186106,0.027070045
48.16,-8.0,,,1.0,-1.2041791583488606,5.595573617829519,0.9037392,0.20455247,0.9288353,0.025924683
48.16,-7.92,,,1.0,-1.198303063352064,5.593718573171466,0.92763877,0.21097046,0.9523686,0.025424242
48.16,-7.86,,,1.0,-1.193895559142822,5.5923318852826505,0.94584244,0.21738827,0.9708292,0.025401592
48.16,-7.84,,,1.0,-1.1924263089779823,5.591870530880759,0.9520009,0.21982652,0.9771693,0.02558422
48.16,-7.82,,,1.0,-1.1909570178820494,5.591409613782889,0.9582073,0.22241175,0.9836114,0.025100946
48.16,-7.8,,,1.0,-1.1894876859247552,5.590949133903235,0.9644853,0.22513425,0.9901638,0.026013494
48.16,-7.78,,,1.0,-1.1880183131757345,5.590489091156055,0.9708413,0.22799742,0.99683785,0.026682615
48.16,-7.7200003,,,1.0,-1.183609950873245,5.5891115848529065,0.99040675,0.2373898,1.0176305,0.027166963
48.16,-7.64,,,1.0,-1.177731532553925,5.587281013556009,1.0179813,0.2515874,1.0473982,0.02845192
48.16,-7.56,,,1.0,-1.1718525054601396,5.585457436373627,1.0475632,0.26736295,1.0797602,0.030973911
48.16,-7.52,,,1.0,-1.168912751858218,5.584548264773902,1.0631359,0.27571744,1.0969329,0.033146024
48.16,-7.5,,,1.0,-1.1674428152830312,5.584094332924668,1.0711318,0.27997708,1.1057554,0.033919573
48.16,-7.44,,,1.0,-1.163032767279036,5.582735152162293,1.0958157,0.2930534,1.1331573,0.036360502
48.16,-7.42,,,1.0,-1.1615626720783665,5.582282963221105,1.1042604,0.2974912,1.1425784,0.037528276
48.16,-7.32,,,1.0,-1.1542116051314664,5.580028549560104,1.147869,0.31978887,1.191415,0.04412961
48.16,-7.3,,,1.0,-1.152741274026436,5.579578972446586,1.1567922,0.3242271,1.2014526,0.04333043
48.16,-7.28,,,1.0,-1.151270903840109,5.579129830342829,1.1657482,0.32865137,1.2115647,0.046026707
48.16,-7.26,,,1.0,-1.1498004946397,5.578681123164763,1.1747448,0.33303285,1.2217271,0.046856403
48.16,-7.2400002,,,1.0,-1.148330046492327,5.578232850828381,1.1837454,0.33738738,1.2319318,0.04925275
48.16,-7.2200003,,,1.0,-1.1468595594650188,5.577785013249743,1.1927626,0.3416896,1.2421653,0.05108404
48.16,-7.2000003,,,1.0,-1.1453890336247106,5.577337610344974,1.201777,0.34593427,1.2524161,0.051320553
48.16,-7.1800003,,,1.0,-1.1439184690382478,5.5768906420302615,1.2107674,0.3501231,1.2626634,0.052313805
48.16,-7.1600003,,,1.0,-1.142447865772383,5.57644410822186,1.2197216,0.35425675,1.272899,0.05374229
48.16,-7.1400003,,,1.0,-1.1409772238937792,5.575998008836089,1.2286402,0.35830283,1.2831137,0.055737138
48.16,-7.12,,,1.0,-1.1395065084047615,5.575552333169017,1.237499,0.36227953,1.2932898,0.057982802
48.16,-7.08,,,1.0,-1.1365650321807086,5.574662305779112,1.2550046,0.36996937,1.3134707,0.06007099
48.16,-7.06,,,1.0,-1.1350942365150336,5.574217943258703,1.2636282,0.37366068,1.3234488,0.06379795
48.16,-7.04,,,1.0,-1.1336234025685654,5.573774014743495,1.2721552,0.37725157,1.3333306,0.06424141
48.16,-7.02,,,1.0,-1.1321525304074207,5.573330520150197,1.2805539,0.3807429,1.3431098,0.06789613
48.16,-7.0,,,1.0,-1.1306816200976255,5.5728874593955835,1.2888339,0.3841077,1.3527677,0.06996298
48.16,-6.98,,,1.0,-1.1292106717051162,5.5724448323964975,1.2969736,0.38736266,1.362291,0.0716784
48.16,-6.96,,,1.0,-1.1277396852957369,5.572002639069843,1.3049592,0.390494,1.3716645,0.07432759
48.16,-6.94,,,1.0,-1.1262686609352428,5.571560879332592,1.312797,0.3934816,1.3808774,0.07631087
48.16,-6.92,,,1.0,-1.1247975986892988,5.5711195531017825,1.3204614,0.39633983,1.3899033,0.078299284
48.16,-6.9,,,1.0,-1.12332649862348,5.570678660294516,1.327951,0.39904785,1.3987429,0.07902932
48.16,-6.86,,,1.0,-1.120384185294067,5.569798174619349,1.3423238,0.4040497,1.4157876,0.08313966
48.16,-6.84,,,1.0,-1.118912972161173,5.5693585815859805,1.3492033,0.4063146,1.4239566,0.08492255
48.16,-6.82,,,1.0,-1.1174417214698051,5.56891942164522,1.355853,0.40842748,1.431881,0.08768737
48.16,-6.8,,,1.0,-1.115970433285088,5.5684806947144985,1.3622626,0.41038883,1.4395307,0.09073126
48.16,-6.78,,,1.0,-1.1144991076720605,5.5680424007113105,1.3684393,0.4121685,1.4469042,0.09262061
48.16,-6.76,,,1.0,-1.113027744695669,5.567604539553219,1.3743516,0.41379273,1.4539739,0.094516754
48.16,-6.7400002,,,1.0,-1.1115563444207708,5.567167111157852,1.379994,0.4152397,1.4607261,0.096838236
48.16,-6.7200003,,,1.0,-1.110084906912136,5.566730115442903,1.3853582,0.4165156,1.4671409,0.09534764
48.16,-6.7000003,,,1.0,-1.1086134322344463,5.5662935523261305,1.3904258,0.41761684,1.4732165,0.10007608
48.16,-6.6800003,,,1.0,-1.1071419204522894,5.56585742172536,1.3951864,0.41853875,1.4789176,0.102035165
48.16,-6.6600003,,,1.0,-1.1056703716301708,5.56542172355848,1.399623,0.41928852,1.4842427,0.10334289
48.16,-6.6400003,,,1.0,-1.1041987858325026,5.564986457743455,1.4037347,0.4198451,1.4891568,0.102945805
48.16,-6.62,,,1.0,-1.1027271280369175,5.564551613836202,1.4074913,0.42022896,1.4936521,0.10722089
48.16,-6.6,,,1.0,-1.1012554684801603,5.564117212489315,1.4108944,0.4204241,1.4977152,0.10820198
48.16,-6.58,,,1.0,-1.0997837721405657,5.5636832432485415,1.4139048,0.42045057,1.5013151,0.10922861
48.16,-6.56,,,1.0,-1.0983120390821937,5.5632497060321064,1.4165385,0.4202764,1.5044448,0.1120975
48.16,-6.54,,,1.0,-1.0968402693690154,5.562816600758296,1.4187684,0.4199195,1.5070826,0.11104941
48.16,-6.52,,,1.0,-1.095368463064915,5.562383927345465,1.420579,0.4193799,1.5092146,0.1116004
48.16,-6.5,,,1.0,-1.093896620233688,5.561951685712032,1.4219459,0.41866302,1.5108167,0.10977483
48.16,-6.48,,,1.0,-1.0924247409390435,5.561519875776485,1.4228678,0.41776037,1.5118803,0.11227739
48.16,-6.46,,,1.0,-1.0909528252446008,5.561088497457374,1.4233136,0.41668427,1.512374,0.11312604
48.16,-6.44,,,1.0,-1.0894808732138916,5.56065755067332,1.4232906,0.4154153,1.512293,0.11546612
48.16,-6.42,,,1.0,-1.0880088849103615,5.560227035343009,1.4227601,0.4139794,1.5116119,0.11385977
48.16,-6.4,,,1.0,-1.0865368603973693,5.559796951385191,1.4217172,0.41236717,1.5103208,0.11300278
48.16,-6.38,,,1.0,-1.0850647997381833,5.5593672987186835,1.4201399,0.41058654,1.5084049,0.11029148
48.16,-6.36,,,1.0,-1.0835927029959866,5.558938077262375,1.4180119,0.40864617,1.5058441,0.113814116
48.16,-6.34,,,1.0,-1.0821205702338754,5.558509286935211,1.4153389,0.40652227,1.5026126,0.11384797
48.16,-6.32,,,1.0,-1.080648401514858,5.5580809276562135,1.4120766,0.4042505,1.4987124,0.113040924
48.16,-6.3,,,1.0,-1.0791761969018572,5.557652999344466,1.4082198,0.4018172,1.4941214,0.11241579
48.16,-6.28,,,1.0,-1.077703956457707,5.5572255019191195,1.4037702,0.39922655,1.4888247,0.11109972
48.16,-6.26,,,1.0,-1.0762316802451548,5.556798435299392,1.3986799,0.3965007,1.4828111,0.11108661
48.16,-6.2400002,,,1.0,-1.0747593683268637,5.556371799404565,1.392946,0.39364117,1.4760686,0.10710955
48.16,-6.2200003,,,1.0,-1.0732870207654068,5.555945594153995,1.3865727,0.39063454,1.4685766,0.10471034
48.16,-6.2000003,,,1.0,-1.0718146376232744,5.555519819467094,1.3795319,0.3874913,1.4603387,0.10843611
48.16,-6.1800003,,,1.0,-1.0703422189628682,5.55509447526335,1.3718058,0.38423914,1.4513406,0.104337335
48.16,-6.1600003,,,1.0,-1.0688697648465042,5.5546695614623145,1.3633999,0.3808632,1.4415667,0.099967
48.16,-6.1400003,,,1.0,-1.0673972753364116,5.554245077983604,1.3542773,0.37737894,1.4310051,0.098722935
48.16,-6.1200004,,,1.0,-1.065924750494735,5.553821024746906,1.3444464,0.37378967,1.4196625,0.10076928
48.16,-6.1,,,1.0,-1.0644521552745096,5.55339739157713,1.33389,0.37010306,1.4075174,0.09696746
48.16,-6.08,,,1.0,-1.0629795599549132,5.552974198594032,1.3225904,0.36633563,1.3945754,0.0973959
48.16,-6.06,,,1.0,-1.0615069294896513,5.5525514356124015,1.3105514,0.36248612,1.380827,0.09223282
48.16,-6.04,,,1.0,-1.0600342639405231,5.5521291025521915,1.2977488,0.3585657,1.3662673,0.089573145
48.16,-6.02,,,1.0,-1.058561563369245,5.551707199333424,1.2841834,0.35458577,1.3508983,0.09165299
48.16,-6.0,,,1.0,-1.0570888278374462,5.551285725876185,1.2698593,0.35054862,1.3347198,0.088467956
48.16,-5.98,,,1.0,-1.0556160574066706,5.550864682100628,1.2547528,0.34646332,1.3177288,0.084937334
48.16,-5.96,,,1.0,-1.0541432521383785,5.550444067926977,1.2388588,0.3423617,1.2999371,0.081526875
48.16,-5.94,,,1.0,-1.052670412093944,5.550023883275521,1.2221992,0.3382187,1.2813348,0.082074404
48.16,-5.92,,,1.0,-1.051197537334656,5.5496041280666155,1.2047559,0.33405507,1.2619389,0.07772648
48.16,-5.84,,,1.0,-1.0453056923717845,5.547929400065987,1.1271523,0.31748694,1.1765547,0.06940055
48.16,-5.78,,,1.0,-1.0408864471342327,5.5466778593197805,1.0608944,0.30538446,1.1046919,0.06140113
48.16,-5.76,,,1.0,-1.039413296852361,5.546261536792194,1.0373293,0.30146825,1.0793403,0.06195426
48.16,-5.6800003,,,1.0,-1.0335203546583067,5.544600533180404,0.9360322,0.28670484,0.9715807,0.053482533
48.16,-5.6200004,,,1.0,-1.0291002915806289,5.5433592790876975,0.8533097,0.2768675,0.88492435,0.04873538
48.16,-5.56,,,1.0,-1.0246798896599514,5.542121868773573,0.76567733,0.26837313,0.7943289,0.04398012
48.16,-5.54,,,1.0,-1.0232063668502744,5.541710257940755,0.7355658,0.26587772,0.76345,0.04319048
48.16,-5.52,,,1.0,-1.021732810533832,5.54129907497179,0.70503336,0.26358855,0.73230183,0.0423584
48.16,-5.5,,,1.0,-1.020259220770154,5.540888319788456,0.6741624,0.2614857,0.7009323,0.0413754
48.16,-5.48,,,1.0,-1.0187855976186828,5.540477992312596,0.6429938,0.25958705,0.66940516,0.04177618
48.16,-5.4,,,1.0,-1.0128907723208742,5.538840957923182,0.5163459,0.25419104,0.5425995,0.03828478
48.16,-5.32,,,1.0,-1.006995417552495,5.537210760618639,0.3891667,0.25256383,0.41728163,0.03783548
48.16,-5.26,,,1.0,-1.0025735562767777,5.5359925964872145,0.2956504,0.25397754,0.32628676,0.038429737
48.16,-5.2200003,,,1.0,-0.9996254852576704,5.535182621069906,0.23502433,0.2562151,0.267772,0.03960848
48.16,-5.2000003,,,1.0,-0.9981514008726604,5.534778273330537,0.20539364,0.2577151,0.23929922,0.040157557
48.16,-5.1800003,,,1.0,-0.99667728398166,5.534374352134495,0.17627396,0.25947785,0.21141273,0.04090464
48.16,-5.1600003,,,1.0,-0.9952031346428024,5.533970857404716,0.14772338,0.26148844,0.18414703,0.043208957
48.16,-5.1400003,,,1.0,-0.99372895291414,5.533567789064205,0.119803794,0.26375997,0.15753137,0.043072224
48.16,-5.1200004,,,1.0,-0.992254738853644,5.533165147036037,0.09251836,0.2662884,0.13161045,0.043943882
48.16,-5.1000004,,,1.0,-0.9907804925192054,5.532762931243354,0.065954894,0.2690574,0.106407754,0.04551184
48.16,-5.08,,,1.0,-0.9893061788186764,5.532361132035028,0.040105928,0.27206624,0.08196711,0.04684174
48.16,-5.06,,,1.0,-0.987831868108934,5.531959768493175,0.015026996,0.27532256,0.05830756,0.04764819
48.16,-5.04,,,1.0,-0.986357525298437,5.531558830956646,-0.009240907,0.27880633,0.03544106,0.049818277
48.16,-5.02,,,1.0,-0.9848831504447546,5.531158319348858,-0.032693163,0.28252482,0.01340082,0.052698135
48.16,-5.0,,,1.0,-0.9834087436053728,5.530758233593296,-0.05529638,0.2864642,-0.007788806,0.05372417
48.16,-4.98,,,1.0,-0.9819343048376996,5.530358573613516,-0.07700846,0.29062825,-0.028122948,0.055793047
48.16,-4.96,,,1.0,-0.9804598341990612,5.529959339333142,-0.09782807,0.2950039,-0.047584336,0.05751562
48.16,-4.94,,,1.0,-0.9789853317467064,5.529560530675866,-0.11774676,0.29958004,-0.0661681,0.06097305
48.16,-4.92,,,1.0,-0.9775107975378,5.529162147565449,-0.13675289,0.30434382,-0.08386848,0.06337905
48.16,-4.9,,,1.0,-0.9760362316294304,5.528764189925721,-0.15481466,0.3093133,-0.100665554,0.065078616
48.16,-4.88,,,1.0,-0.9745616340786044,5.528366657680585,-0.17195082,0.31444943,-0.116574384,0.06771517
48.16,-4.86,,,1.0,-0.973087004942249,5.527969550754004,-0.18814427,0.3197593,-0.13157636,0.07000804
48.16,-4.84,,,1.0,-0.9716123442772135,5.52757286907002,-0.20340177,0.32523745,-0.14570071,0.07417762
48.16,-4.82,,,1.0,-0.9701376521402644,5.527176612552735,-0.21770898,0.3308763,-0.15893061,0.07649958
48.16,-4.8,,,1.0,-0.968662928588092,5.526780781126328,-0.23109354,0.33665085,-0.17127846,0.07928252
48.16,-4.78,,,1.0,-0.9671881736773064,5.52638537471504,-0.24355495,0.34256488,-0.18275312,0.083090425
48.16,-4.76,,,1.0,-0.9657133874644368,5.525990393243187,-0.25509155,0.34860063,-0.19337848,0.08643055
48.16,-4.7400002,,,1.0,-0.9642385700059348,5.525595836635152,-0.26571858,0.3547523,-0.2031395,0.09156299
48.16,-4.7200003,,,1.0,-0.9627637213581736,5.5252017048153865,-0.2754618,0.36100167,-0.21206275,0.09394634
48.16,-4.7000003,,,1.0,-0.9612888415774458,5.52480799770841,-0.2842976,0.3673694,-0.22015886,0.09871268
48.16,-4.6800003,,,1.0,-0.9598139307199662,5.524414715238816,-0.29227185,0.37381893,-0.22745705,0.10357368
48.16,-4.6600003,,,1.0,-0.9583389888418709,5.5240218573312605,-0.299393,0.38034302,-0.23396882,0.10735619
48.16,-4.6400003,,,1.0,-0.9568640159992166,5.523629423910474,-0.30568644,0.38693482,-0.23969774,0.11193895
48.16,-4.6200004,,,1.0,-0.9553890122479828,5.523237414901256,-0.31115904,0.39358687,-0.24467921,0.116548896
48.16,-4.6000004,,,1.0,-0.9539139776440688,5.522845830228473,-0.31584087,0.4002807,-0.24892032,0.121121526
